R, m,likelihood
15.34879,2.20574,1.66931810024923
14.78935,1.95997,3.22283312814629
11.83535,2.03648,1.95966999157342
13.29359,2.16592,1.4723420545061
15.88583,2.07697,9.51683051476536
12.82876,2.02298,4.49810180103996
13.88626,2.09425,3.63576869239579
12.50287,1.96458,3.94885443732773
18.01755,2.07761,66.3042036865137
15.18053,2.03843,66.0501981505945
13.41222,2.11183,2.35148049211784
12.45073,1.98989,1.77554296103749
13.25283,2.15846,0.678272358909175
14.70284,2.12353,5.16163665174954
15.62928,1.94777,22.3388808220708
14.65682,2.10218,7.76096235933256
12.80631,2.07083,2.58069178023861
20.8391,2.12951,2.89570537935188
15.32565,2.20696,0.907385025243451
13.22556,2.20395,1.66435875585854
12.31149,2.18488,0.534567828638937
11.15901,1.92242,2.93072069352574
12.2457,2.00417,7.78579714884108
14.59414,2.08519,20.9810750702866
13.94624,2.12389,0.562197607961618
13.55529,2.20473,0.502949800580404
11.08758,2.1226,0.918062044469089
16.66371,2.10682,16.5488937064557
15.37394,2.1235,2.61347717911727
11.80381,2.15131,1.1087482454059
12.21642,2.09132,2.10643389167874
13.92674,2.04136,13.1343910896291
14.49479,2.04778,1.45474012522403
18.49287,2.0318,68.9417442261289
13.47066,2.27467,0.428001575045796
13.21441,2.0228,3.23631926936856
14.3803,2.01121,3.84656809194836
14.70873,2.0744,1.35260342343926
13.09305,1.92354,17.843760037115
12.69835,2.18897,2.09167388294156
12.43626,2.09308,3.90222582961321
11.38564,2.00037,2.4108817558934
14.70381,1.95486,13.770880096947
14.57348,2.20037,2.53126748156604
14.88562,2.07278,2.04837441006817
13.50125,2.02293,3.54558379810028
11.11863,1.99953,1.69488652734699
12.7586,2.31185,0.107554707164025
12.04561,1.97201,3.68184445679908
13.63942,2.02761,3.18041879754726
11.75993,2.00514,4.42000671841021
12.67079,2.10799,15.4099825867197
16.80491,2.17284,5.9099908395142
11.27107,1.85777,0.2847674745425
13.59455,1.94206,0.834276761304241
12.57007,2.00922,18.1211945491447
12.41053,2.08154,2.65239325443348
13.83668,2.2816,0.248994435970334
15.15469,2.21896,12.035287462841
15.8182,2.00218,3.97791461804064
12.93976,2.16606,0.308897483103308
11.71155,2.11371,4.33476525078784
13.60024,2.05896,5.32980855327677
12.28465,2.03014,15.1077941109819
13.69614,2.18498,11.177055739977
13.30086,2.13748,17.6950436182825
14.2565,2.16129,6.04364722022446
13.7348,2.17492,1.69867537294418
12.46551,2.0054,10.5134782791539
13.00402,2.07833,3.16374600181599
14.27443,2.18582,1.07507345439377
14.18393,2.05924,39.3267264432909
13.55915,2.2592,0.184002051990884
19.11437,2.02268,7.2894266865911
16.67888,2.0702,15.7015450320312
13.00547,2.21765,4.38715791136186
12.47876,2.04013,10.6749789169166
11.94737,1.91117,1.23400878861059
17.12131,2.13269,4.19603893924136
12.23632,2.06359,1.96692420260893
16.70842,2.15374,11.5168895184789
18.22585,2.15603,7.52785305630834
11.83183,2.17608,0.693260605674061
13.1171,2.02631,5.44739451120529
12.87841,2.36578,0.093229670641017
12.83097,1.97342,2.24355091290087
13.41708,2.10557,2.91067431591877
11.50025,2.08521,4.04251104616143
12.65801,2.11402,11.3969205520668
15.07678,2.14415,49.0677134445535
13.47954,2.0781,3.09264322030753
15.33497,2.05994,4.06540422314191
13.95837,1.99011,1.76673450927182
17.18475,2.13867,1.7361713948401
16.91845,2.08953,13.8561729250381
15.90364,2.19789,4.4191277525642
12.67073,2.19137,13.7067039489014
13.2148,2.13755,1.61845033380538
12.54459,2.17168,3.11880138225277
14.17858,2.185,4.42567956309691
13.66439,2.1174,1.30179178621455
11.53052,2.02076,3.43106139884373
13.60851,1.96123,4.04365530264738
12.40581,2.0095,1.62307624887602
12.65892,2.15316,0.97040460049413
15.69562,2.04096,22.9268404521173
12.08206,2.19005,1.57423047678718
11.28381,1.98659,4.68120962456699
14.77641,1.9049,1.01971309352401
15.35088,2.23604,5.30878550913907
16.94954,2.0648,1.4631776707382
11.85222,2.00889,1.30777248420538
15.16244,2.08323,2.25843242205585
12.41204,2.08398,16.5746772081614
13.09289,2.07892,2.94767870302137
13.58144,2.3243,0.106892926210958
15.25573,2.18361,0.599569269436836
13.18319,1.97756,25.7864878803507
13.92263,2.22373,2.94812189894428
18.2274,1.99978,2.91130138083024
14.36485,2.12492,19.4363459669582
14.47608,2.17903,0.616739925090769
13.4986,1.97731,2.35850725358906
12.19441,2.09532,2.98959918443734
17.33018,2.04875,6.11026585766747
16.21932,2.2279,0.65146749568077
11.50216,2.04551,1.1154253284091
13.53393,1.99121,1.01704775446026
11.18823,1.88178,1.21058340435423
12.28414,2.15211,0.735983019399777
12.29728,2.17475,1.65312481918947
14.14473,2.09368,3.36481680254919
14.19341,2.15563,1.33456469168887
13.77766,2.11603,0.546196777220536
10.74871,1.86843,0.170778821445107
11.04816,1.93425,5.03641326792711
13.43726,2.14795,8.12737217675409
11.46591,1.95808,7.16229766509096
11.69637,2.15044,10.3696790584331
13.01881,1.99843,10.6558687196974
11.95499,1.81493,0.429788466712453
15.50334,2.23771,3.74020533727302
16.50754,1.97476,5.31188747297577
20.68604,2.16826,3.88790395322074
18.56318,2.12454,18.9232661557385
15.18926,2.18195,4.78743776330908
12.528,1.92387,2.27580996076504
12.43421,2.04609,23.6244654964681
17.00156,2.11238,1.9927186062129
12.25557,2.0474,7.40444562915574
16.18956,2.08918,7.56069346680478
13.56889,2.1096,0.540235964264471
18.62667,1.99607,8.68553164139177
17.73683,2.22173,0.543643717653199
18.05308,2.16904,19.400523814143
12.4337,2.04629,8.38419746461869
12.69894,2.04397,3.87887062802794
19.47426,2.07089,3.84362592295067
21.8494,2.17835,4.5274271536971
13.12593,2.14796,0.904878289345692
17.47206,2.01173,3.10187166936529
12.83525,2.0596,2.73926823188453
13.32955,2.18836,3.62475125144537
13.12143,2.06008,10.6484932382068
18.25114,2.16323,1.65397516390894
12.28363,2.21303,0.367493846315543
13.66838,2.06482,1.87767686307793
13.26106,2.13105,2.6898061725672
12.63418,2.17175,5.30610945442583
15.39238,2.23453,2.01482914248872
12.3255,2.20978,2.59505693554917
16.43244,1.99687,2.35302976112042
13.57666,2.14836,4.68810066289743
12.87324,2.09996,39.3483906508224
12.88437,1.98115,3.24172226220346
12.97678,1.97141,0.764589709692933
15.59265,2.17587,2.88611949689165
17.05638,2.0587,5.93803071149484
11.95089,1.9638,12.3353234321804
11.33864,2.12202,0.518015544610463
15.54893,2.12904,2.10786803902928
12.23169,2.04004,16.4087754130909
12.76187,2.10939,0.74973702973682
14.65572,2.27825,0.463921304101343
12.29464,1.9073,1.26977516091226
11.59996,2.03509,14.593427120425
13.237,2.19114,4.48096932328401
14.47467,2.16917,1.88282431178064
15.44784,2.30837,0.199212235137373
12.3936,1.83846,3.03226941107263
15.51594,2.0139,21.7912399215515
11.99392,2.02954,15.3277846752809
14.28232,2.27802,0.313243365662137
13.10279,2.23944,1.59812827216764
14.87831,2.16631,3.26088728743091
13.98864,2.17822,2.40872149880287
12.72641,2.12237,3.43347639484978
15.61891,2.08546,6.65504252572174
13.50156,2.13411,19.4473075202738
18.02128,2.06264,4.45200295612996
17.44321,2.08338,9.94975374359485
14.41385,2.00967,3.786000128724
15.1209,2.11842,7.45762206262911
13.35252,2.02612,11.9277654524201
12.68134,2.34567,0.235609335218836
11.46867,2.10363,2.69740267096812
12.37599,2.06388,0.926192635101404
13.06567,1.90292,5.36918517245823
15.39223,2.14105,1.76989270910397
11.21253,2.154,0.371610172010916
11.02107,1.83473,0.217300416086837
11.57965,1.89089,0.983937224805057
14.72685,2.08241,10.6044538706257
11.28467,2.09777,0.890959081813209
13.09018,2.11344,0.682380059762846
13.18155,2.18631,1.53479456007416
15.82592,2.05968,38.9666056189845
17.62931,2.11135,5.80332530539999
12.94478,1.9899,3.87478252783063
14.49057,1.97826,2.33260089665178
13.21381,2.16562,3.12280427824186
13.49143,2.12199,14.9537182420409
13.28042,2.02321,0.849599626176165
16.30159,2.18771,0.759965041608086
12.14793,2.2389,0.991033132219676
14.15485,2.17957,2.77458700272464
11.17736,1.87968,7.43693479295574
12.79306,2.08302,4.40260986712923
14.09855,2.10802,5.04624887090182
13.92306,1.90427,1.24544788796947
11.35357,1.91653,1.23379411430856
12.6019,1.95114,5.18282412086346
13.0141,2.07297,3.58889881817562
14.45684,2.27384,1.81002682459754
12.51171,2.01528,6.28349890352944
14.55603,2.17892,0.80861596482844
14.18796,2.19213,4.58076810319554
15.14532,2.19711,11.5924556298761
13.30538,2.21849,4.87329434697856
16.44092,2.00505,3.38463308885
13.25854,2.06402,4.44574853068011
12.30887,1.97123,6.39206361381708
12.8212,2.01342,11.2351976271263
13.94017,2.1872,3.60128061538683
12.86692,1.94866,5.96854576382464
11.85947,1.95767,3.48645859481773
15.26456,2.05859,2.28204215388267
11.97245,1.97683,2.68209407176747
11.50335,2.17654,0.253489215681553
14.35413,2.11192,7.98926243129234
14.04399,2.15571,10.9887694775939
12.97216,2.08925,2.03052694204673
18.28018,2.03426,5.00497995505528
11.65508,2.01144,3.76856489280317
11.79672,1.97104,1.26556166259367
13.72038,2.09226,3.13037054196105
14.85802,2.18612,1.5048342801249
18.49958,1.99914,3.55515105836847
12.87423,2.05456,57.3033064007793
15.70375,2.1266,3.53228330325005
12.18443,2.08312,27.1739130434783
12.96838,2.04451,1.78643523993612
13.08999,2.02262,1.98564379535955
17.74548,2.22602,1.27765647139391
13.33195,2.17673,0.497806416027774
13.52191,2.26379,0.132217960249728
13.63015,2.20219,0.464374360034085
12.72739,2.09614,1.49531145094556
16.26816,2.03503,3.58164906286152
13.72731,2.0973,41.2235138923242
12.29572,2.05974,19.3080012357121
12.98332,2.08342,1.47644189315285
13.52511,2.14691,1.58918590773504
13.55181,2.08386,2.46665088010103
15.95436,2.0442,2.09626466599167
16.75321,2.04342,51.002193094303
13.72273,2.08795,6.34586218056516
11.11152,1.81008,1.22738994301228
12.58363,2.10788,1.44403498030336
12.67362,2.10729,3.59151540400957
12.30338,2.07771,16.8089827203658
13.42592,2.1084,1.19524864757616
13.85446,2.17929,0.541180889171025
14.86102,2.08812,1.60198646321439
14.07421,2.06645,21.1595429538722
12.49801,2.04484,3.95385065515305
14.99008,2.01608,19.2163569630469
14.048,1.94054,10.7693633152408
16.39219,2.02442,1.98512742532943
11.52458,2.08047,0.975469859444548
11.70204,1.83163,1.63468941718418
13.40012,2.03919,4.51084406914222
13.23607,2.04786,13.136288998358
13.46411,2.08813,4.07333634760223
16.36936,2.01514,1.75266712119167
15.03558,2.0962,5.96719237631502
12.47876,2.09388,1.43439507256605
13.80514,2.11071,8.85739592559787
12.77717,2.13888,7.67942987912577
12.20857,2.14897,4.04159610713463
12.51042,2.00769,2.23412764018034
17.13836,2.21984,3.24784992335074
14.36467,2.10064,4.80796969055907
11.62571,1.89472,2.55872268563533
11.90556,2.07479,1.5471445899448
11.98678,1.92841,1.42486271447746
18.41705,2.11581,19.8243562040323
12.55828,2.19157,1.39154248309624
12.24058,1.922,0.645868829207739
12.02711,2.08976,1.37846045265884
11.87386,1.9836,13.2992871582083
11.66086,2.0368,0.700564164321528
14.59614,1.99674,17.8043656304526
12.31796,2.05586,1.48469502137218
12.3466,2.03945,4.33125433125433
13.29872,2.01686,3.16404630898178
13.89053,2.23586,0.280363665317557
16.07702,2.09606,14.6715767543538
14.04874,2.2138,4.03781005333947
12.11041,1.89213,1.30259894541589
11.13893,2.07661,0.529823499897479
15.54266,2.24937,0.281590592621482
14.19149,2.02687,3.97557407289613
11.77722,2.05318,4.44857667789191
15.45327,2.10395,3.05700083761823
14.51416,2.11406,27.5953419062862
15.24034,2.14554,2.86758085144211
12.15153,2.03074,3.85451517908078
13.08836,1.95101,5.61665225059256
13.65156,2.059,16.1334559475985
18.62891,1.9379,3.57779192993252
13.46895,2.14316,1.61541493548033
11.9403,2.00919,17.6310871328326
16.32583,2.07839,3.72879712733469
13.88905,2.20182,0.273009663996086
16.71877,2.15602,8.28205361801512
16.86336,2.13546,9.76638799906243
18.57862,2.17631,5.09548947271875
15.14175,1.96999,7.85873144357038
12.16627,2.06407,2.0440158370347
13.90672,2.16844,0.382718718963904
12.48667,2.09695,2.65155633098847
16.33733,2.16289,1.2867114871168
11.38288,2.08824,0.944518956495457
13.8926,2.23149,2.29131819535779
13.13679,2.25733,0.579082050714848
13.12044,2.10422,2.91578342727016
13.60259,2.07213,4.96709300881659
12.7479,2.09756,7.07794230061437
13.45766,2.12219,1.68364907365628
14.88581,2.08687,1.09509714059186
15.55252,2.13248,0.727278545501091
12.74281,2.04299,0.90404551326732
12.73731,2.13396,9.5160154540091
14.74296,2.03182,10.0590466035629
13.37232,2.22337,0.863291714039799
13.71609,2.03504,16.1906612266045
13.12341,2.0184,1.67719385341997
11.23001,2.13476,1.79311086804497
12.265,2.01881,4.51173954629947
11.83897,2.15187,2.6424966308168
12.18932,2.21832,0.57680838079505
14.02848,1.97723,1.60108617686238
20.97423,2.16369,5.15208968757728
14.37945,2.13084,14.1268877053696
11.52886,2.02252,3.80730469478742
12.9675,1.97341,3.79464878628159
13.55298,2.25826,0.206590868477022
12.43186,2.05275,13.2310134956338
12.40697,1.95023,8.30840810900632
11.58115,2.09489,16.375456465849
12.97058,2.07307,27.7207961412652
13.60176,2.02379,9.17616399640294
16.62247,2.0468,91.6254352208173
14.42167,2.00427,18.4012954511998
13.34313,2.12078,19.0208087647887
15.5644,2.12419,45.2816518746604
19.06579,2.17046,4.13448657945656
12.78871,2.02847,11.9963051380175
14.73927,1.99836,29.7822914495041
18.84946,2.10123,7.56143667296786
16.05631,2.36773,0.081424213720973
14.39515,2.04585,16.4419598816179
18.55163,2.12106,4.86888103376082
13.51972,2.08139,0.844008635896362
18.57211,2.08901,78.2411391909866
12.69511,2.07449,9.36531275461944
12.19154,2.03727,16.5972349006655
12.73931,2.10458,2.01467489191269
12.99918,2.31707,0.312630132292567
13.65851,2.10393,28.6500114600046
17.2807,2.06307,3.74100288805423
15.54891,2.08046,6.27494289801963
13.20005,2.13386,4.58820830465703
15.59338,2.12914,12.746485156718
12.13221,1.99108,7.09939868093172
12.70161,1.94926,6.80721292281301
13.60555,2.18739,1.74129873024497
12.67834,2.23207,1.08633424114665
19.51852,1.96082,8.22037172520941
12.84312,2.02791,13.5400446821475
17.00362,2.23364,2.83392089959985
15.62591,2.07876,8.06490636643709
14.3403,2.20171,1.64161022263518
17.97547,1.92643,30.8699141816386
11.9038,1.99361,0.621572030253154
14.68568,2.00917,17.8817302362177
12.24864,2.06383,1.37588107984651
12.34851,1.94578,1.13481615978212
13.78543,2.09559,1.89782850462501
15.25986,2.26691,0.750413290119533
14.9392,1.91569,3.73059159721549
17.67061,1.97264,10.6512153036661
10.72704,1.95684,1.64612847045035
18.24431,2.07544,8.89118083772706
11.34061,2.01847,1.22254470234704
12.00072,2.10625,13.4103984229371
19.40236,2.20878,1.18073791396671
14.24817,2.25128,2.46653528255395
18.05694,2.10664,45.6350111805777
18.53621,2.11797,12.7266942411709
13.21326,2.19847,8.36267237558434
15.64965,2.24497,2.24451272750942
13.43944,1.88771,10.7353730542136
15.49221,1.99223,1.06212022563682
13.4252,2.06367,9.38183114580304
12.98176,2.06243,3.52293784833048
12.82316,2.07367,8.06809471943201
14.0228,2.21298,0.510060431959979
13.10104,2.0296,1.42342473143534
13.15525,2.2387,0.734350261575563
12.54213,2.18775,0.442624373022576
12.99775,2.02877,5.04846526655897
15.15168,2.3955,0.066146718183495
14.04793,2.05609,4.56391766692529
15.80577,2.20533,9.20962958869794
12.41265,2.08606,3.66614607392417
21.23933,2.0556,13.1278388951611
13.86576,2.02886,8.13689512355875
11.47174,2.02709,4.34072993714623
14.23138,2.14926,0.876594744989823
14.9946,2.15534,13.4280458164923
14.24925,2.08859,0.95775532799289
14.30081,2.01706,5.67385544151106
12.98087,2.13483,1.2977928437107
13.6155,2.22514,1.46582430629865
12.85767,1.89496,2.70006102137908
11.77536,2.09823,0.527510183584094
11.08082,2.02193,2.46861769752027
13.85602,2.12517,28.1491907107671
14.90016,2.16637,5.27023109963372
11.27018,2.02236,2.43419755460514
13.88836,2.11288,5.81300718487688
12.76223,1.99812,27.3987615759768
17.01898,2.05264,26.6844563042028
16.63764,2.14036,16.5076430387269
12.20444,2.13971,0.793922995820789
12.82322,2.16899,1.12985668897757
16.12831,2.1169,1.19931111569514
16.15197,2.17155,2.60854821249234
12.84789,2.05902,13.243805210113
14.02405,2.07793,45.4524794327531
12.64287,1.85611,0.601341352019815
13.43812,2.13258,2.10144074777668
12.56302,2.06997,0.892614064919821
12.40809,2.07494,2.2236849127426
13.37234,2.16577,2.52716065918459
22.87189,2.03143,48.5625485625486
14.41014,2.21244,1.00456877880601
12.21037,2.09176,2.51004016064257
13.24535,2.00413,3.26024940907979
12.63294,2.12339,1.55076026021757
14.36402,2.27808,0.144024295170304
13.21845,2.16815,1.82860820971942
12.86169,2.02483,21.5661325454506
20.24632,2.01351,14.7647241211298
15.89368,2.17007,42.322668020992
14.01154,2.2423,0.277503973856906
14.67533,2.11666,1.79321376183969
16.3391,2.1111,13.1468237273875
14.21709,2.03905,6.11362788792497
15.0159,2.06791,4.34620098571838
13.21519,2.18066,0.266503353411696
14.80394,2.08468,4.41316004324897
12.51415,2.12058,15.8378207158695
15.06897,2.20943,2.74158880554459
14.94454,2.17108,1.78065214604197
13.56154,1.92197,13.0249036157132
12.57579,2.10131,15.0961625554784
15.62817,2.1408,4.28511436970253
17.06798,2.06661,64.0902390565917
12.54954,2.03252,2.10372190479396
12.90958,2.09116,7.78137450199203
12.43668,2.1642,2.7885524345457
10.79562,1.92011,0.289841210492831
14.96409,2.16726,3.38677666917288
13.88923,2.18465,2.66209496225149
11.01223,2.01777,1.34420887930617
16.95551,1.9977,3.62091877192919
17.21944,2.02423,54.218173931902
13.94528,1.94115,7.02444506883956
17.46288,2.12983,10.3901501376695
12.44326,2.08685,1.5643919364982
14.23234,2.00468,4.28272861205331
13.96803,2.08708,8.86886496266208
16.80494,2.17896,0.973645367200614
12.74234,1.89235,0.314730158230587
13.96489,2.04792,3.88909846808411
13.40286,2.11752,1.75519889913925
12.77411,2.10658,12.0640359025708
12.88041,1.96524,5.16318237909118
13.71696,2.03636,5.34767937453542
13.89992,2.11771,46.711509715994
13.2984,1.96277,3.77946089769755
22.00252,2.17265,6.45790415178658
15.65622,1.92532,1.1831589159898
15.63383,2.21951,3.45862789314223
13.63571,2.18711,1.90561126292481
12.68496,2.16219,0.427273554629701
13.50413,2.15338,3.27520928587337
14.21669,2.08631,36.4657404368596
12.14728,2.15832,0.793120787537217
12.1626,2.06932,1.38540229311788
12.89974,2.11783,3.46159704241149
14.13784,2.01185,16.9428348751313
17.46546,2.24319,0.566822731858838
11.60978,2.14334,4.48907583395806
12.8194,2.06206,16.9505890329689
13.03146,2.04743,9.79950218528899
16.06981,2.2783,0.196613837839198
17.22958,2.08767,9.49297994133338
16.66489,2.05982,11.4247849284237
13.94386,2.06467,19.2878910619913
12.1478,1.83513,2.3793604754914
18.5119,2.07892,7.05099277978339
16.34732,2.06058,70.6314451193671
11.13358,2.08098,0.765266687788027
14.70584,2.03405,8.62091260980887
13.76738,2.20776,1.48070712649533
13.47654,2.20343,1.991401129921
12.25471,2.05314,21.4454214025306
12.65907,2.28498,0.082833941306851
15.30923,2.0553,5.39092276424956
17.56876,2.09656,20.5647068501039
14.02397,2.16977,0.376762353001458
11.52338,2.03106,1.39058462958997
12.21052,2.17728,0.780314232541444
11.72844,2.11455,1.51757503649768
11.10183,2.03341,2.06154962562259
12.488,2.16216,1.1157115617842
13.85056,2.1454,2.27892179651963
12.78622,2.13946,0.992449444625291
13.01776,2.06752,20.6308926987271
12.75033,2.09053,0.975114112729042
14.6126,2.1627,8.26214121651767
17.52849,2.11759,29.509841532151
15.13584,1.94821,9.31705953601044
15.52574,2.00059,2.53697643148895
13.82901,2.01098,16.4235974247799
15.79957,2.09048,19.6699384330927
13.97286,2.16154,0.662253409942808
15.64832,2.14926,11.8221476113351
20.85603,1.98921,8.594240140258
12.73493,2.04663,1.3525064649809
12.76581,2.10128,2.98632264229827
14.67953,2.0544,1.63633447985836
15.85331,2.14334,29.5639320029564
12.40115,2.05897,1.80188621448933
12.01061,2.05028,0.815514344897327
12.35883,2.11417,0.713570105408576
11.75998,2.1673,0.812593905383191
12.47352,2.10606,0.875700450898162
14.31145,2.10508,4.51593674075814
18.5969,2.20248,5.33358934562192
13.17869,2.22086,0.379378214281921
16.88738,2.08998,6.56159367987297
12.71844,1.98431,2.85485896996688
15.224,2.03463,8.3086152031041
13.70166,1.97996,1.34288212046458
12.07779,1.96884,2.84309795325378
12.4941,2.03719,55.2944429084877
12.16909,2.01716,0.875972767758596
12.99518,2.1905,0.384031951458361
13.11796,2.17279,0.706081551006978
13.11117,2.02746,4.47681680417956
11.38718,2.00828,2.92997363023733
18.41817,2.15723,7.71539452669912
11.66722,2.01386,1.55611748687026
16.36651,2.00237,21.8784868838471
13.67622,2.215,0.8730322943376
17.00782,2.13718,12.8942414317766
12.09619,1.99966,7.15256419426364
12.92572,1.9868,4.85991300755717
12.2834,2.12511,8.04576430738038
13.85293,2.07333,1.60231245733843
13.02657,2.00382,1.3861070490474
14.65488,2.24527,0.576074696149402
13.53617,2.00906,3.69444023688751
13.68144,2.20344,3.90269793508252
12.65201,2.17044,2.87091504675285
11.76493,1.97936,18.0691325009486
12.12811,2.13316,0.922185099148731
12.60145,1.99096,6.48239381838925
12.65905,2.13472,1.76161786985167
16.57816,2.13511,22.9173828348803
12.74428,1.98998,7.3915293074137
14.03046,2.11724,25.7519571487433
15.3313,1.95614,2.09641847867104
19.00566,2.10129,42.8982025653125
11.94731,2.19424,1.87330816856027
13.59705,2.08487,1.02201627458716
13.94971,2.05955,4.0283109694936
20.19018,2.23102,0.342963520342195
13.14054,2.09406,6.09715202029132
13.26748,2.08673,1.45586049362406
13.79281,2.11271,12.1948245164752
12.24173,2.03763,5.42814493146967
14.75504,2.07397,20.9643605870021
15.49199,2.16883,5.07892651809114
11.65106,2.12867,12.414803411588
13.25896,2.12023,12.1684108055488
12.38001,2.09832,0.954493564804386
13.88423,1.9393,1.90340595461519
12.13047,2.16531,0.75034628481044
18.35464,2.17751,1.30287218172461
12.9612,2.14087,1.99478165120046
12.38545,1.95925,3.96564168048032
19.25313,2.16799,20.6087834635121
16.2055,2.20421,9.62204603186822
15.20435,2.0826,2.48326280866957
12.63424,2.16812,4.90513469499873
18.61506,2.14219,5.92483751133125
15.38749,2.08029,7.28581524629698
12.1585,1.93942,1.23516413478605
13.03182,2.01332,14.6918386836113
19.43388,2.09506,18.0264628474601
14.31027,2.19568,0.445940028201247
15.42563,1.99394,3.51987497404092
13.25957,2.12926,4.77021857141494
13.87706,2.07381,7.68858168733614
12.94064,2.106,1.25720693877654
13.451,2.14048,3.33661433743181
13.27274,2.09135,1.30984690509373
14.39121,2.20265,0.284541810858229
14.65433,2.00213,33.1994289698217
13.84107,2.04534,7.29958976305532
15.69557,2.04877,4.39602950615005
14.3068,2.0868,2.85738777609509
13.3961,2.09749,1.35994658129829
14.28429,2.04983,5.90144585423429
11.537,2.06906,0.59117447450501
13.6262,2.06529,0.977734062201485
13.198,2.064,3.6830784643036
15.9761,2.16853,2.65076912066036
14.40544,2.18251,0.512411897179429
19.77967,2.12272,21.2445029848527
13.96178,2.23787,0.334324382243765
12.794,2.06434,7.21823615181394
13.56469,2.00479,5.73069186642903
13.08539,1.98781,3.41355180064857
13.44704,2.16604,4.71429042857614
13.96658,2.2464,0.739366067533697
13.99868,2.22511,1.30398157734828
12.44242,2.07894,8.95583875907898
14.39121,2.1042,4.69843119382438
13.12953,2.05615,13.8167348292252
21.45337,1.8818,6.1469237719983
12.22922,2.1408,0.437337802342556
15.65792,2.24425,1.34471680936353
12.06596,1.9387,9.88894712379973
15.57482,2.04093,6.07271468564592
13.76104,1.96704,1.52900756705845
16.52492,2.25396,0.725614105357717
11.39637,2.15652,1.68038420304418
14.26293,2.05403,1.31696607890471
15.69616,2.13352,4.95667862878442
15.91351,2.23413,3.06700485506869
13.13792,2.01832,1.65921403031384
12.14232,2.13123,6.88790621426899
16.68681,2.11799,3.86483885554392
12.62073,2.09738,6.55866727880895
13.25937,2.05733,0.780567613156935
14.04078,2.12693,1.89445606377497
12.81263,2.02476,14.935627445709
12.8159,2.27658,0.374025010304389
13.54373,2.09405,2.38116781994561
14.54797,2.16041,1.16211639990285
14.22705,2.13109,0.518420786599859
16.63004,2.16112,11.3820027772087
12.68258,2.09109,2.37531948047012
12.47117,2.09747,1.36555310362909
14.11961,1.93641,0.914585071044968
21.78552,2.15966,32.3645543400867
15.71956,2.06525,43.232026285072
11.88019,2.12707,3.65780502436098
15.66493,2.13759,8.2400151616279
12.78955,2.16639,0.78814006825293
12.2069,2.09314,2.3531128152877
12.20086,2.02765,14.082523588227
12.74703,1.96682,30.0039005070659
13.71787,2.2162,0.219572277594691
14.27501,2.15062,1.20471041773334
13.36466,2.05343,17.5158956753254
14.95198,2.18721,2.28629957840636
11.738,2.07988,6.73731868191097
12.51211,2.07313,2.43589930966614
12.45309,2.04564,9.06100776528366
14.02591,2.09985,5.64773920999424
17.51484,2.12093,4.19979253024901
13.3483,2.14482,2.58293147224511
15.97736,2.15447,14.8058216490724
13.05661,2.12419,14.5636723756262
18.56125,2.1625,6.79227853775828
13.55015,2.13129,0.821088171732233
13.79573,2.09783,2.3737745388943
12.53566,2.14677,4.89663209644407
12.49293,1.94183,2.45116663275886
12.40918,2.05785,0.970058184089882
13.00092,2.01037,6.4198450249411
11.82728,2.15589,9.24556213017751
13.65961,2.03676,1.21654353218548
15.38815,2.15747,6.89831198305775
15.09533,2.16438,8.49386742771719
12.05718,1.90562,24.2954324586978
12.29368,2.26279,0.081581699462646
13.66099,2.26088,0.175605359967281
13.1088,2.30303,0.088435235781604
12.55124,2.10258,10.6916423431803
16.31527,2.18497,0.551546425868851
11.30319,2.10686,2.66152105928538
12.12528,1.99276,6.24005491248323
13.65028,2.01679,9.56324653093232
11.49874,2.01581,3.79047756226807
12.41678,2.09823,1.27856146492458
10.76479,2.0009,0.655830596333645
13.82603,2.10184,8.21341743872791
15.72361,2.05356,2.5197167838335
14.51765,2.16025,1.74588015929411
13.28496,2.20436,0.348505885567395
12.57871,2.20908,0.447613548366882
14.64443,1.92219,2.63990158446893
12.14128,2.02559,9.07441016333938
21.67904,1.87919,10.2233808720544
17.41083,2.13742,1.83240460959704
12.85857,2.15367,16.5027394547495
14.83031,1.97923,3.64726564494598
11.57774,2.12001,2.51861254672026
13.12357,1.8953,14.1392718275009
13.92702,2.1153,5.72531102752157
16.92909,2.20751,2.79739059405387
12.2073,1.96076,1.00545358021911
16.61884,1.96687,3.63439445536782
12.83372,2.03284,1.38878473003414
18.32769,2.17944,1.0883512675483
12.188,2.24642,1.11143095624185
14.76786,2.20577,2.16836955956077
13.42221,2.24587,1.88186055789638
12.08302,2.067,7.1107571534217
15.65839,2.18213,1.49264870512725
11.89775,1.97714,0.82829111119394
13.92023,2.10339,14.7375246853538
14.60562,2.26792,1.36270972102607
11.75549,2.08822,8.32195998801638
13.74183,2.02419,13.841022021066
17.56963,1.9544,5.30980029841078
12.4369,2.02734,27.0058602716789
14.20559,2.0796,12.108883076625
11.55216,2.01186,0.810261803691391
13.24999,2.20392,1.76026277202661
13.25003,1.91581,2.82987098618174
13.0714,2.25666,1.41083322399376
16.21912,2.16502,1.63654603685829
17.36397,2.18381,1.62187586162155
15.86413,2.10278,1.25634138313136
16.24427,2.30205,0.17343252980308
11.20463,1.97224,1.66679445424149
15.16161,2.23926,2.23858378235593
14.8612,2.09742,30.1640926640927
19.22476,2.03319,2.76175957225868
