m,R,likelihood
1.51629229609,13.9114955703,1.27633558946921
1.55503661451,14.7013095914,1.38986179214339
1.33444100936,12.0371089816,1.0857881193064
1.34005063482,12.2901647305,1.12718222478719
1.42126233353,12.0434644317,1.02053625097844
1.3158602446,13.903540477,1.46906516038519
1.50723730177,14.1637129108,1.33098370343554
1.58884971109,13.728484346,1.18621147778226
1.59568975331,14.7886932504,1.37060088513405
1.57134061421,14.9920511832,1.43038188335522
1.27494655259,12.2411950344,1.17531877583498
1.43677572523,13.2398167507,1.22004187183704
1.62398020195,15.21803128,1.42605545929681
1.28534804996,12.2401971784,1.16561799900689
1.32178352476,13.11040368,1.30038504401153
1.58774942497,14.6780965877,1.35692943152798
1.24211717114,12.0319360893,1.16549029845876
1.50322219181,14.2092974065,1.34314185055398
1.43776258265,11.7936257075,0.967398664989842
1.52959229443,13.241583481,1.14631574120776
1.47890301104,13.7192335229,1.27268238174872
1.39247303878,12.5583832092,1.13261057677061
1.42299269782,14.3098184993,1.43901663359327
1.26651940103,11.793754111,1.09822768016974
1.33958506922,12.2821212425,1.12609822729617
1.97549801003,16.0505680558,1.304080206149
1.45963969374,13.9562885337,1.33442578324121
1.26690425423,11.7900853142,1.0972106710321
1.59011790467,14.4211903309,1.3078956351599
1.56153706989,13.1792829548,1.11232354377382
1.16064034345,11.8498190539,1.2098335269067
1.55253492426,14.1591482189,1.29131731152901
1.61173942747,14.8794334068,1.37365656388053
1.44782242678,13.397552884,1.23975497482678
1.22503575576,11.7756671874,1.13193750346656
1.35579112634,13.0796420435,1.26182487637271
1.45762284315,13.979381787,1.34069823564112
1.28647797565,12.3695586084,1.18934065332861
1.53284677784,13.6086404413,1.20817742810438
1.02565464709,10.7828047539,1.13360691046773
1.65826718463,15.2046118195,1.3941071092492
1.48750563001,13.3632236982,1.20050469217259
1.58138164772,14.35626839,1.30330688054801
1.47100416805,13.6316626664,1.26323395471812
1.58574076185,14.0624579789,1.24706783176057
1.52174688493,12.6310592803,1.04842463714023
1.52256333787,13.4542676106,1.18889806982398
1.39551834547,12.4219476965,1.10571644344095
1.64430632333,14.8768108877,1.34597472797851
1.50909281855,12.8892126982,1.10087178036287
1.58781552875,14.7377137233,1.36791794680988
1.87257226211,16.9993880758,1.54321940258891
1.57209634877,14.8984094697,1.41188895211014
1.25400273971,10.9155975257,0.950163903273315
1.51188161649,14.0129537789,1.29879744344711
1.43699462948,13.7024569212,1.30659687697214
1.62830107552,13.9733506075,1.19912991133633
1.39954628592,13.8575543717,1.37209972420796
1.4989690904,13.8198491547,1.27413043782944
1.55598841467,13.6669385247,1.20042831282202
1.54945613209,13.5749213222,1.18931094891553
1.46927113234,12.9322798939,1.1382780130219
1.22103322244,11.658561417,1.11317295479516
1.59985963573,14.3378704673,1.28495396009961
1.52408959701,13.5346412694,1.20194041260211
1.477767047,12.9297762904,1.13129594475656
1.31602017297,12.3992816378,1.16823521715156
1.30858838066,11.8758363129,1.07776854489391
1.28516010664,12.8496851759,1.28477731597171
1.66251186902,14.8302587615,1.3229175623921
1.33591032647,11.7423432766,1.03212488711134
1.339801904,11.6975801288,1.02129606555904
1.39038669563,12.5130171584,1.12612993061913
1.48952359324,13.3468010758,1.19593334824264
1.29571704372,12.3679920062,1.18056088447621
1.48925860587,14.1935111164,1.35272601346233
1.42425994612,13.7056920052,1.31890277840059
1.41237523528,12.4010947106,1.08885491661549
1.41735658615,12.5521852292,1.11162863599831
1.66850179161,14.9468199364,1.33896950229165
1.66718561155,14.326243658,1.23106468629394
1.62707603819,14.0990984349,1.22172918662158
1.27928898763,12.3340955629,1.18917517620603
1.37491238727,12.4130570198,1.12068173311189
1.30406747406,12.310226675,1.16206913381691
1.47832841607,14.161961246,1.35667538556714
1.32028600487,12.642179361,1.21053064821495
1.49868282827,14.4288152758,1.38915707337944
1.63294822353,15.0859562151,1.3937126833429
1.52429041691,13.4982111832,1.19532151160358
1.36220576476,13.0886826165,1.25761960276827
1.24310653639,11.4145729771,1.0481202487399
1.40072982301,13.0656152745,1.21872448295614
1.32015720589,11.464811192,0.995649013809652
1.33243855643,13.1671228854,1.30117183535492
1.51553898483,12.8311210619,1.08633070079194
1.26505317106,11.7869712564,1.09823612296291
1.48963663894,13.1070773397,1.15327084911873
1.48007056472,13.1171663585,1.16251223544128
1.17491255134,11.2863858763,1.08418713069876
1.15553051465,11.2026865328,1.08608293329279
1.55922559082,13.7794471005,1.21774053115406
1.4144719026,12.296814473,1.06903279258091
1.50243776817,13.1019995539,1.14255942451567
1.33099438756,12.196797349,1.11767434322661
1.55324173692,14.8080769758,1.41175141881018
1.23922728361,11.9448440854,1.15135745043406
1.59206924973,13.9261043586,1.21814104367888
1.4488440119,13.3327557953,1.22692612064365
1.47355084512,12.713424461,1.09688211259495
1.3649867338,13.5013986665,1.33545403433987
1.51089816437,13.8194526062,1.26399878656117
1.58803321705,13.7424574205,1.18923881580356
1.34904912603,12.7130830334,1.19804670465273
1.36284383689,12.3055025525,1.11109876556927
1.56888638272,14.2326974582,1.2911689210476
1.61534457477,13.8900943903,1.19438781055576
1.46393399278,13.9721903792,1.33354492246103
1.61873376991,14.05638445,1.22059584606822
1.34199465564,13.9813100623,1.45661543750173
1.35575621001,11.6531602577,1.00162664166607
1.56887172529,13.3663025589,1.13876798968732
1.396997323,12.1709721487,1.06036442604594
1.4734277312,13.5762112077,1.25091629618696
1.67927605679,14.8395818661,1.31135846245843
1.18786942547,11.6091516288,1.13457281631606
1.36264105953,12.3001713106,1.11030182444796
1.20426986866,11.5974596929,1.1168679448848
1.53354306967,14.1145034519,1.29907752504946
1.43713883478,13.4973396029,1.26764562712964
1.45659341754,12.3801985324,1.05224501735678
1.64846592241,13.6235897851,1.12590804483816
1.55021060203,12.7467405064,1.04811146036514
1.48135893574,13.7956686167,1.28476906276097
1.29120600975,10.996790361,0.936557588926143
1.56877001135,14.0051630209,1.2503078883175
1.33208998236,12.0022290501,1.08140959577991
1.52866631208,12.8103118825,1.07351195140856
1.30394642505,13.0585385209,1.30776393291694
1.41849447827,13.0932431912,1.20855560685203
1.48484906491,12.7102371383,1.08799011234586
1.65635933566,14.4683069982,1.2638070924854
1.15640423516,11.0916209646,1.06385015883283
1.64341149025,15.3271494519,1.42947403932197
1.19058733196,12.1258034585,1.23497956108826
1.64631945774,14.0483996432,1.1987806003733
1.4815787221,12.7701058616,1.10068759954343
1.43900589831,13.1367918551,1.19926796683305
1.36215287572,12.399225987,1.12866052825827
1.36499776631,12.4790355719,1.14085445435213
1.58641818614,13.8775205623,1.21396496739897
1.70904470362,15.5034807612,1.40638668320577
1.41705609311,12.6362946679,1.12681515836824
1.15989849694,11.2712621987,1.09527945507657
1.52301703809,13.5392134314,1.2035997260607
1.60537239975,13.7334252729,1.17484929620653
1.36640973286,12.5635551822,1.15516526371845
1.36550026129,12.627698286,1.16776865101701
1.48767410396,13.0240022879,1.14020015073446
1.52000109796,14.0961950275,1.30725447800021
1.48151229989,14.4106103034,1.40171457727092
1.55804201356,13.5300038306,1.17494316212453
1.26697142224,10.9853112714,0.952480736077113
1.40982486867,12.3946225115,1.08968666060074
1.65009122403,14.9178667658,1.34866859436364
1.35551330812,12.9761985648,1.24219899034066
1.71021312741,15.0549691649,1.32528619555393
1.70439393975,15.0884865459,1.33573766112336
1.35851564685,11.3852027588,0.954152950718
1.9428589157,17.9265300683,1.6540599729065
1.59444885,14.0011868432,1.22947393269368
1.57430360509,13.3252329749,1.12787509460052
1.67969428153,14.8280969821,1.30900332486845
1.27286282605,11.5558624123,1.0491153859066
1.26876839637,11.9792357869,1.13103491957211
1.51971755558,13.4218406694,1.18539030161071
1.35189258184,12.0817645179,1.07973870323382
1.48646476276,14.137723973,1.34463544243885
1.53254668966,13.2834525229,1.15135214796257
1.65237849392,13.1835397416,1.05185210117976
1.6946976445,14.712985413,1.27734802113245
1.34784154337,12.7442474885,1.20500656126073
1.5983135185,13.4767238917,1.13633522798294
1.32759975634,12.6842583812,1.21188911699335
1.31085774917,12.1792179328,1.13157501663415
1.46695254645,13.345066748,1.21401949715312
1.12114121808,12.131372501,1.31268221670021
1.49038453757,13.3254695182,1.19142507544699
1.64561311312,14.0600683325,1.2012877805007
1.84787411017,16.8808688117,1.54211754328338
1.92566488175,16.2895102388,1.37795519716472
1.48135893574,13.7956686167,1.28476906276097
1.55244409844,14.1464511508,1.28907675034064
1.75401164195,14.2306594674,1.15456242661313
1.21791100066,11.8096504931,1.14513956961074
1.4844919007,12.3387091998,1.02556108446931
1.68518118928,14.6620657482,1.27568593632796
1.58784410308,13.820859107,1.20299015232261
1.23999788762,11.7542599465,1.1142160598646
1.55238186903,13.3770049345,1.15270719047218
1.33839393352,12.4708203905,1.16200026726006
1.07390487052,10.5608987231,1.03857042857647
1.57294502076,14.0736214895,1.25920954380097
1.48888871594,14.2419183923,1.3623068759715
1.65336626696,14.9508115908,1.35194876654954
1.47060324442,12.7024191936,1.09717816747108
1.47167913027,13.0231523996,1.15244150495031
1.36825055571,11.790694793,1.01604538877961
1.50061630566,12.6677325749,1.0693700341129
1.65720411656,13.9717503676,1.17794648589115
1.28096471951,11.7660309149,1.08074342178498
1.53042565678,14.8174017192,1.43460290908778
1.63658094673,14.4448214919,1.27493128120394
1.14722471511,10.9129398671,1.03808958297865
1.49235871798,13.8620165248,1.28759619953106
1.40040366708,11.6824395803,0.974573380502685
1.56230714209,13.247961887,1.12339354722746
1.46261759783,13.1499115321,1.18226507801767
1.39957139407,11.7104230147,0.97982539511459
1.50807811473,12.9239391529,1.10755708349208
1.18569717492,11.1662774432,1.05158221059406
1.3059090959,12.5974121591,1.2152056249438
1.58876344903,14.1084797746,1.2528565128493
1.71966116621,15.1309108388,1.33133455638601
1.51486631932,13.4997092563,1.20302488577279
1.59503415726,14.578556568,1.33247521929211
1.37865746875,11.9555778491,1.03677546242778
1.32770325983,12.5935322261,1.19452192246358
1.28047985957,11.3003293799,0.99725754176016
1.3388757804,12.412176727,1.15068310302411
1.41986634284,12.0735099591,1.0266434508361
1.43755490991,13.0515433972,1.18494784452062
1.53644592703,13.348267142,1.15966499597596
1.47633111774,14.1867906978,1.36327819327468
1.26190592248,12.8642874348,1.31142897235114
1.2816350439,12.1256995759,1.14722709475063
1.5879705233,13.5277729766,1.15241892732846
1.34746961101,12.5845802973,1.17532706413877
1.53086542548,13.5306992062,1.19592333653044
1.31382698365,12.1795635012,1.12908106350404
1.45027976268,13.7851683549,1.31030515696801
1.23605195821,11.0579263775,0.989256672536256
1.31048057714,11.9815662481,1.09546063024041
1.44930830409,12.6094323142,1.09706020776126
1.46797052018,14.0541488387,1.34552558920566
1.41451411039,13.0129804079,1.19714313761639
1.64870162035,15.9016188937,1.53369998987758
1.44463308884,13.5796309869,1.27649362519084
1.47042906487,14.2828857006,1.38735509076077
1.2817316384,11.6865829565,1.065560756676
1.39981049081,12.4592383534,1.10895481009149
1.28053928839,11.9567494636,1.11643526685036
1.33829911263,12.334238203,1.13676667182001
1.63927878983,13.9140689528,1.18101541343216
1.5700132741,15.0128464258,1.43556467936663
1.3654727532,11.5922444809,0.984126046864082
1.50563079696,12.9471193662,1.11334026573205
1.37729179629,12.5517738317,1.14388991203487
1.47652704011,12.281357325,1.02153080477218
1.51499954788,12.9671340322,1.10987914525987
1.31918864985,12.3041954211,1.14762338672842
1.73884454896,15.0672129947,1.30558529388725
1.41704314355,12.877340315,1.17022434370893
1.3737296199,11.6443186709,0.987020678083206
1.27423266361,11.1312073059,0.972374831049873
1.47580560612,12.2685440374,1.01989821415823
1.67435204566,16.2312124285,1.57345765746771
1.33657058827,11.485594286,0.98699145265402
1.31355616183,11.5802428682,1.02090819993466
1.18414802216,11.8175912033,1.17937462481145
1.54280075611,13.834442453,1.24054703161906
1.3633670821,13.2687163542,1.29135232998701
1.60688104119,13.6430557276,1.15834990738992
1.68994184988,14.9528609109,1.32305233465815
1.75003597319,14.9205862584,1.27211087718406
1.46997536263,12.9298948712,1.13731225817898
1.5169645707,12.6647334756,1.05734511215788
1.63690309148,14.4720978863,1.27949884589204
1.45128926968,11.9547715159,0.984755977468783
1.43540714619,12.318460775,1.05715285478843
1.5055030497,13.9877184008,1.29960764845093
1.45806637994,14.2224445575,1.38730312434537
1.5619725934,13.6108190486,1.18602858328886
1.40388536463,11.8165232696,0.994599325661657
1.30568836269,12.4132167118,1.18012759539561
1.29000315415,11.8180277363,1.08267759160535
1.54442193489,13.2692487557,1.14005716246613
1.14158354497,11.2651268046,1.11164099331793
1.48128679095,12.2423053541,1.01178322746708
1.65302216744,13.4469632317,1.09388006917698
1.38604688835,12.7856951448,1.17942609126399
1.59023936132,13.4394422454,1.13579573849439
1.32921075435,13.0981221146,1.2906972992159
1.49396013456,13.0785955336,1.14494159080475
1.31641646277,13.2618451077,1.33602497832299
1.52116173692,13.2054046315,1.14637881858784
1.6118677093,15.2606001079,1.44481945536086
1.3890695132,12.2292049493,1.07664530243505
1.27195661875,12.4963725421,1.22770940118474
1.46178791278,12.4719876303,1.06411166362153
1.30485221529,12.0710625565,1.11668211410258
1.61090525356,13.6250580319,1.15240963091777
1.22031587337,11.103144565,1.01022856421265
1.13397643794,10.3722666968,0.948730598459261
1.47075171264,12.1954079693,1.01123788663417
1.58487172017,13.9205513768,1.22269717214598
1.60204649419,13.3934159838,1.11971550268508
1.30454533589,12.9092493438,1.27744592571396
1.64228132259,14.1887480688,1.22585975674039
1.52166059893,14.3044874406,1.3447041516396
1.44294315397,12.8646557199,1.14695735153784
1.48269253193,13.2585690433,1.18561095125123
1.30976516799,11.1878257628,0.955648359629591
1.44714010889,13.0582176175,1.17830319626525
1.47002949966,13.2556516521,1.19529722260737
1.56294197772,13.4148648548,1.15140915209079
1.18746622267,11.0299059375,1.02452403174795
1.48512955738,13.3894589637,1.20715067775475
1.45669326159,12.2463616227,1.02954696844747
1.29047443057,12.3362440348,1.17927865882997
1.45315580843,13.4476242569,1.24445440007965
1.58010995473,13.6319584204,1.17605965915439
1.6766382664,14.9894090038,1.34007659877839
1.25794727679,12.2512298042,1.1931551077777
1.27117551313,12.3202265287,1.19407547512263
1.58043726231,12.8202221745,1.03995291093219
1.47560335462,13.133499651,1.16893713222315
1.39598515986,14.0733906335,1.41878585981261
1.44298304769,12.8925767131,1.15190917426543
1.35249038759,12.2592228191,1.1111987723476
1.44607778187,12.3670866802,1.05765264571809
1.44587043814,12.9020071085,1.15129117305058
1.43029899112,12.5956538206,1.1092118938573
1.56729164206,13.8169788803,1.21808169186675
1.26155209354,12.2122289304,1.1821826164775
1.39214141546,12.930689604,1.20104683241914
1.37351355266,13.523683907,1.33154905759615
1.37210117504,12.2600679297,1.09546783049169
1.53864529057,13.6369128219,1.20863010238306
1.40661991523,11.9983005844,1.02344089014795
1.35926747901,12.4052312325,1.13215279987048
1.5531054789,14.1763117945,1.29397409205073
1.4752487007,12.7234169749,1.09734311285516
1.70149383485,16.3351716776,1.56825598956169
1.53427499797,14.1265051347,1.30066750256232
1.63592882356,13.1301281922,1.05383739078293
1.40142275423,13.1821628647,1.23995020359982
1.30348845229,12.18176917,1.13844906806559
1.38880742506,12.6514261448,1.15248931930523
1.31490892533,12.7368369401,1.23375149283931
1.45439353365,13.3272938604,1.22124278550824
1.65598946997,15.3875767587,1.42982558987455
1.11900059385,11.3520649117,1.15164650901394
1.45226770524,12.1961912025,1.0242396556916
1.4413283192,12.9837188736,1.16959474711607
1.42979794604,13.4617396272,1.26744158044895
1.50004683951,13.3198284273,1.18274889767803
1.29434026432,12.7747700028,1.26083371368484
1.46128523238,12.1779627494,1.01487914311724
1.43764836915,12.5253505183,1.09125749966717
1.46316051819,13.8677244731,1.31437306376418
1.36758515069,11.9495268952,1.04411162806238
1.52979407811,12.8806727391,1.08453635528543
1.1780548271,11.0126540921,1.02948125469057
1.45748387998,12.3468275871,1.04594086041187
1.1932873214,10.9341852748,1.00190763213158
1.55112163709,12.9760073582,1.08551585341628
1.41289410807,12.5732942926,1.1188923860492
1.41909436501,12.8606504982,1.16550659909836
1.27445060845,11.5766222512,1.05157557568505
1.58124711706,13.3931408301,1.13439777658036
1.29984526165,12.8665823472,1.27360467056305
1.29189620293,11.9450760682,1.10446102854038
1.34222813257,11.9187309424,1.0583612123316
1.6273708576,14.9134687276,1.3666915404527
1.55040016299,14.6852401788,1.39097148230267
1.66953936919,14.178384658,1.20408377051608
1.3078259125,12.1994092752,1.1379619556559
1.23330224414,12.6994653523,1.30768013620796
1.41248941971,13.2700546162,1.24669470067484
1.12523057606,11.3268341349,1.1401858502936
1.65757721199,14.7872487405,1.31917071652077
1.39380776291,11.7693267488,0.993798696136111
1.2130344238,10.6123230499,0.928427522305471
1.52772218811,12.9105253836,1.09104676117314
1.71803227466,15.0425621229,1.31708055923241
1.4491773438,13.4403024796,1.24651288021759
1.45013224201,13.159589532,1.19419953402334
1.15887152177,11.173564269,1.07732848391872
1.38048219415,12.024184622,1.04732220658221
1.69997139772,14.1304214448,1.17454157642272
1.63418821296,14.0289807691,1.20434334383521
1.36164422931,13.2467236684,1.28870463276428
1.21489409095,11.1522284042,1.02372901483486
1.35064005546,13.13366547,1.27712126649562
1.56515688698,13.2986680264,1.1299473331548
1.44459946226,12.790640275,1.13249770102967
1.45222211485,13.6857466568,1.28974510767437
1.50652327439,12.6677750636,1.06518506525324
1.50949064596,13.3651394342,1.18335913056238
1.30027865115,11.6039769207,1.03556438776916
1.2209398571,10.4248112301,0.890107346946042
1.50825636271,13.7526715141,1.25400340587325
1.36944563705,13.6537715631,1.36132026284372
1.47166621895,13.5434008634,1.24636684065948
1.19925971092,11.1953000614,1.04510134870329
1.58326961474,13.3019894689,1.1175794123991
1.16480532959,10.9786697836,1.03477570719159
1.51590948381,13.3282883194,1.17185897849053
1.69757000154,14.9561163327,1.31767930321118
1.27125645971,11.6590515229,1.06928427457082
1.58241569189,13.367383157,1.1292034598794
1.43627811527,13.9700509398,1.35880642443677
1.02328322661,10.007235002,0.978665100802505
1.56056331615,14.7818922113,1.40016409923243
1.46681411997,13.0995946235,1.16987798172651
1.32697077047,11.6088975932,1.01559548425624
1.29940974445,10.987998718,0.929160781981714
1.2804800074,12.1334146691,1.14972262941565
1.52275506633,13.8800804331,1.26518538761485
1.47077108721,12.8269898856,1.11867584577487
1.38133695046,12.124834568,1.06427021395024
1.43906171131,12.8941802086,1.1553347582462
1.58072568594,14.2082367614,1.27709680138335
1.47556161253,12.188021371,1.00672086851823
1.4986507391,12.6072568906,1.06057360062616
1.60647072274,14.8196759209,1.3671138040215
1.5181402758,13.4817908346,1.1972463334331
1.55532328519,14.2445380313,1.30459569926982
1.45234539134,12.195907641,1.02413790631391
1.2913242786,11.5494369652,1.03296714647991
1.58241569189,13.367383157,1.1292034598794
1.48982810885,13.3161762024,1.19020839358763
1.44646062348,13.0431750817,1.17614265198997
1.22016368875,12.1541890138,1.21069186197144
1.65887908329,13.378182885,1.07889529752696
1.36304068264,12.4693491738,1.14071910932652
1.51840332413,13.3293688973,1.17012438422204
1.24936714797,12.3678058121,1.22432138926197
1.40546170776,11.9159272633,1.01026836768919
1.62521863219,16.2826110713,1.63130806437142
1.44391762493,12.456687658,1.0746390556072
1.57833037023,14.4333838915,1.31989155770962
1.31348872472,11.8378643488,1.06689199425585
1.60169335374,13.6862151215,1.16946480612612
1.43334045651,15.2067845988,1.61333778614562
1.37060126446,12.5529836459,1.14969487098124
1.49502225543,13.1911268947,1.16390181789825
1.59505088498,13.8457917274,1.20187973991322
1.27382147957,11.6164956239,1.05935569986334
1.52037035082,13.4236972814,1.18520906495301
1.28082833202,12.2082248029,1.16362823939556
1.55752776233,13.8719788253,1.23549528534999
1.26551805775,12.1231257803,1.16134441875293
1.60303169665,14.2208938909,1.2615701754718
1.56375735232,13.5918543369,1.18137538084589
1.89187769587,16.6140127488,1.45900204260286
1.45366447252,12.6713705522,1.10454398349369
1.58962330704,14.1562916654,1.26067953148106
1.29164422198,11.9540971467,1.1063452217503
1.51336058201,13.4748472548,1.19979027665964
1.66271519853,14.0239200638,1.18282584190586
1.50283394708,12.9673140285,1.11889488989515
1.39774064489,12.3435913267,1.09007508437181
1.56228012162,13.6898150876,1.19959885414317
1.21840087516,11.0274303503,0.998063756312753
1.34614389818,14.0173469631,1.45962175361877
1.59327384402,14.4126648468,1.30376226677323
1.25786894401,11.5411360802,1.05891708785094
1.47534658539,13.6481927004,1.2625720613004
1.50090600181,13.1299430865,1.1486093786253
1.43811738666,13.2907600078,1.22830204438592
1.82378262589,15.6652072451,1.34554731482578
1.46526499439,13.2042348843,1.18989965576203
1.78584217472,14.6590372367,1.20328255480952
1.59285646611,14.5334409649,1.32605066309163
1.24851190905,11.5882104512,1.07557298461823
1.74927053955,14.4496624927,1.19359944235034
1.3881917256,13.2622263922,1.26701923588604
1.47973453491,13.5952303026,1.24907724418586
1.62573421312,13.3086995852,1.08948602407328
1.37362879322,11.9384674746,1.03759518638841
1.30313934635,11.9527916098,1.09634697188966
1.44629033203,12.9459924474,1.15881837607828
1.45167873745,12.7851784187,1.12601200328796
1.46751969572,12.2571312155,1.02374997568594
1.257488023,11.3598097233,1.02621465331903
1.42301429646,12.3951328829,1.07967458607976
1.36823742199,12.4675313043,1.13605509412784
1.36753287926,12.0018455636,1.05331457028979
1.40354794557,13.8782365471,1.3722748337146
1.32741113645,12.8193890502,1.2380236685365
1.34096339062,12.2118890967,1.11211324871634
1.49316295318,13.882687453,1.29074394608821
1.47759181945,13.6192837994,1.25531941602541
1.46919119244,14.1647117747,1.36564261678976
1.67495165977,13.3227329313,1.05970370684357
1.46103501022,13.3234901845,1.21499744243038
1.46905260767,14.3526073021,1.40224527513455
1.3285564186,13.3146929658,1.3343883897535
1.4278753563,13.4525502122,1.26741587843961
1.57386832643,13.4030282612,1.14139876135406
1.68132494843,14.6877754334,1.28309914635414
1.36141404515,11.9836638534,1.05484564443685
1.51455202473,13.6533227163,1.2308146762342
1.31070867807,12.2704074111,1.14871361306041
1.48220846389,12.8472913089,1.11356094519053
1.41928112709,14.7481427667,1.532520076013
1.40535438881,13.0629451467,1.21421702429405
1.42397326034,12.6333794596,1.12082367089927
1.4052033023,12.5021013102,1.1123124085123
1.25361536705,12.3184992794,1.2104617790641
1.46993493217,12.9717691594,1.14472271381703
1.45460595853,12.4954046006,1.07338404715161
1.43997654624,12.7627995559,1.13119228798346
1.54963634944,13.1431161079,1.11472281302531
1.45268258396,12.5551696173,1.08511183162537
1.23843608428,11.4713782244,1.0625705281188
1.56107957174,12.8851128105,1.06353448670103
1.26109775329,11.6124261778,1.06929456498959
1.62718935894,14.8029855337,1.34666713351127
1.58760566078,14.7637507517,1.37293801871315
1.35830760779,12.867479744,1.21895771801364
1.53317948908,12.804118523,1.06931628985743
1.70022880213,14.6591762647,1.26389654248462
1.37174878644,12.47118056,1.13381127257843
1.6841194664,14.3617932697,1.22474124279393
1.23199820367,11.5452737032,1.08192790897957
1.4615354481,13.0962655074,1.17350644900469
1.49390078795,13.9286355218,1.29865913444369
1.42631821198,12.9743401286,1.18019584169797
1.23037170669,12.3437992062,1.23840082824247
1.84367668888,16.2598461905,1.43399603069899
1.41366805748,12.57702908,1.11894496916747
1.50393730823,12.2012640618,0.989873593142156
1.24713790765,11.8157449912,1.11945728710721
1.51498140671,13.3516131804,1.1766851602351
1.6211344674,14.4002239356,1.27914369004813
1.45144610905,13.2250932337,1.20502689017505
1.35874507791,12.5950993507,1.16752187644116
1.39856383829,12.5021689784,1.11760564167328
1.52479051322,13.4925553016,1.19392863410982
1.19767124271,12.8524116021,1.37921332430408
1.46101459129,13.1113972589,1.17663947060637
1.46352490806,13.1815637942,1.18722686361969
1.4801122419,12.9514453467,1.13329215705163
1.41643391254,11.8546051547,0.992152077070374
1.47574414669,13.7152605485,1.27466801271609
1.39584084476,12.666982135,1.14950324217389
1.54048772681,13.4933216778,1.18189618696652
1.49521137315,13.1904225303,1.16362959342782
1.19576249624,12.80400014,1.37102744796951
1.61723994231,14.1990478236,1.24664807498837
1.41890440987,12.6150458813,1.12156534632256
1.33004299853,11.2393670789,0.949766832242685
1.67812429781,14.4299385999,1.24080870948449
1.69995880698,14.5629142763,1.24755012344508
1.45216268429,11.774546382,0.954717737700849
1.59192401046,14.7351975878,1.3639215472326
1.56110625959,14.5540280691,1.35685578522601
1.52700468378,14.5096664246,1.37871512023085
1.42938607758,12.2890366641,1.05654077983275
1.35892084086,12.8793178545,1.22065097316399
1.2322690674,11.4339007172,1.06092128282358
1.53186391163,13.2988208261,1.15453176809613
1.56860129841,12.6604997373,1.02185440005395
1.4312532811,12.0892609692,1.02113441907152
1.43322236461,12.6370230748,1.11423344081972
1.50275889318,13.2789924359,1.1733866520228
1.51812208594,13.3145115758,1.16773319631931
1.27857346037,11.4283443335,1.02150576078174
1.13129344537,10.3011778277,0.937989513277242
1.35673326725,12.2955800922,1.11430421173563
1.24888209004,11.713929836,1.0987115409759
1.57100200588,13.4496055702,1.15144229662075
1.16147137488,12.1858421421,1.27850588688036
1.2192503276,11.1622877783,1.02191183353465
1.24854595263,11.8484469527,1.12439395166006
1.34110816744,12.4451596089,1.15488110499024
1.16399607133,11.7230424949,1.18067239292777
1.1292015021,10.244108442,0.929342118714162
1.67124904039,14.2924382546,1.22228170659861
1.81311624264,15.5333688219,1.33077823911423
1.44077727208,13.0567266631,1.18323731362533
1.24843301208,12.3463946589,1.22099823932054
1.73274431358,15.0599071202,1.30891080296442
1.51532737173,13.831206161,1.26244773466378
1.3700474463,12.4918517563,1.13898459523335
1.61709331754,14.2736246671,1.25989172490516
1.49983905745,13.9028867043,1.28873950966039
1.5417215485,13.8522519619,1.24461393320406
1.55647355579,14.2329140814,1.30150545135558
1.4679011488,12.8399625584,1.12313237125814
1.38404785063,13.1993932673,1.2588005896222
1.34086286888,12.2136699913,1.11252030349554
1.70612599852,14.742956781,1.27396649468119
1.40141185444,12.5391668278,1.12194536350469
1.16401412147,11.0008902069,1.03967503916976
1.30728008257,11.8040924368,1.06585150343684
1.56608227861,13.948202556,1.24228695089364
1.30860985661,11.6567580955,1.03835366948995
1.46233794201,13.0597910696,1.16633853675833
1.5764907046,13.6796558427,1.18702252019125
1.2663696961,11.7172732693,1.08415774495189
1.4827038058,12.8329842655,1.11071002138117
1.28795210378,11.4715629591,1.0217520800318
1.37809973955,12.8718552809,1.20226844009277
1.41243801125,12.7580427856,1.15238838254224
1.41462924394,13.0065548322,1.19586469986786
1.36382162812,12.5399548202,1.15301288030689
1.37858400344,12.3071909959,1.0987139553153
1.50158769156,14.2363781298,1.34973531690436
1.36167930081,12.3788623626,1.12534801387329
1.61879823329,13.5236083183,1.12977627040517
1.58087649273,12.5641148968,0.998542128492401
1.24400438019,12.0117690674,1.15982370679657
1.27817095113,11.3773229035,1.01272386260983
1.56197248507,13.2329127389,1.12108251727868
1.38228618028,11.7642574887,1.00122349511103
1.58930417041,13.7903215545,1.1965801738631
1.38188270305,12.9793272658,1.21908254285989
1.2952696556,12.1575064015,1.14111352139645
1.4514926081,13.0254130402,1.16887564682656
1.28898292461,12.2240601367,1.15926840889252
1.67460285934,14.2159100999,1.20680541710816
1.32800006256,12.174345391,1.11607391980786
1.57237555674,13.8445271672,1.21898892182868
1.25806743147,10.7111282738,0.911942802947399
1.4648122458,13.223439966,1.19373195226505
1.3231921011,11.9732480616,1.08343066152109
1.34012979763,12.1889109643,1.10862041058866
1.49164014963,13.6269592294,1.24489747646833
1.41427052351,12.9978797036,1.19457186544343
1.25133347943,11.3676846247,1.03269192837662
1.48164709171,13.2605899228,1.18680979592806
1.21468613206,11.6794292021,1.12299867598456
1.57033709181,14.0823494744,1.26286544168719
1.38261401203,13.2027973598,1.26075582311596
1.47921684721,13.6080851093,1.25187781672509
